service,city,state,company_name,phone,address,website,description,services_offered,pricing,google_rating,google_reviews_count,source_url,collected_date,actual_website,cost_range,years_in_business,license_number,insured,bbb_accredited,bbb_rating,service_area,business_hours,email,logo_url
basement waterproofing,Concord,NH,"Freedom Framing and More, LLC",N/A,"Serving Concord, NH and surrounding areas",https://www.homeadvisor.com/rated.FreedomFramingandMore.72833426.html,"Freedom Framing and More, LLC is committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty and responsibility in all of our jobs. We are a locally owned and operated business with more than 4 years of experience serving New Hampshire, NH and surrounding areas. There is no job too big, or too small for our team. Call today and let us put our experience to work for you!","Decks, additions, remodels",,4.3,14,https://www.homeadvisor.com/tloc/Concord-NH/Foundation-or-Basement-Waterproofing,2026-06-05,https://www.homeadvisor.com/rated.FreedomFramingandMore.72833426.html,"Typical project costs can range from $700 to $10,000 based on recent projects.",4 years,,Yes,,,,,,
basement waterproofing,Concord,NH,Parkway Masonry and Construction INC,N/A,"Serving Concord, NH and surrounding areas",https://www.homeadvisor.com/rated.Parkwaymasonryand.150949642.html,"Parkway Masonry and Construction is committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade combined with ability is what makes us true professionals. Above all, we are watchful of our customers' interests, and make their concerns the basis of our business.","Concrete Flatwork Repair & Resurface, Brick, Stone or Block Wall Repair, Foundation, Basement or Crawlspace Waterproofing / Encapsulation, Emergency services",,4.1,8,https://www.homeadvisor.com/tloc/Concord-NH/Foundation-or-Basement-Waterproofing,2026-06-05,https://www.homeadvisor.com/rated.Parkwaymasonryand.150949642.html,"$19,000",5 years,,Yes,,,,,,
basement waterproofing,Concord,NH,Reliable Basement Waterproofing,,"Serves Concord, NH",https://www.thumbtack.com/nh/plaistow/waterproofing/reliable-basement-waterproofing/service/381961196222210048,Reliable Basement Waterproofing is a full service Basement waterproofing and crawlspace repair company. Keep your home dry and healthy with our proven basement waterproofing solutions. Reliable Basement Waterproofing is committed to offering you superior home waterproofing solutions at an economical price. We promise to make your basement waterproofing dreams come true.,"Basement drainage, sump pump installation, vapor barrier, crawlspace encapsulation, dehumidification, annual maintenance services.",,5,114,https://www.thumbtack.com/nh/concord/waterproofing,2026-06-05,https://www.thumbtack.com/nh/plaistow/waterproofing/reliable-basement-waterproofing/service/381961196222210048,,,,,,,"Plaistow, NH","Sun 8:00 am - 7:00 pm, Mon 8:00 am - 7:00 pm",,
basement waterproofing,Concord,NH,NH Dry Basement,,"Serves Concord, NH",https://www.thumbtack.com/nh/barrington/house-foundation-repair-companies/nh-dry-basement/service/541446512478633984,"We are a second generation family owned business that takes pride in not just the work we provide, but how we treat our customers and their homes. Always doing our best to leave it better than we found it, making sure to take the extra time to do things the right way. Backing our installs with a ‘Life of the Home Guarantee’, we make sure you’re taken care of now and down the road. We offer custom solutions that many large companies won’t to make sure the repairs work and are affordable.","Odor Removal, Home Waterproofing, Water Damage Cleanup and Restoration, Foundation Repair, Existing foundation, Crawl space, Full basement",,5,10,https://www.thumbtack.com/nh/concord/waterproofing,2026-06-05,https://www.thumbtack.com/nh/barrington/house-foundation-repair-companies/nh-dry-basement/service/541446512478633984,,,,,,,"Serves Barrington, NH",This pro hasn't listed their business hours.,,
basement waterproofing,Concord,NH,BG Foundation Repair,,"Serves Concord, NH",https://www.thumbtack.com/ma/marlborough/house-foundation-repair-companies/bg-foundation-repair/service/537972459233165315,"BG Foundation Repair is a family-owned and operated foundation crack repair and basement waterproofing business, based in Marlborough, Massachusetts. At BG Foundation Repair, we're committed to providing high-quality service to resolve your foundation issues—without trying to sell you on products you don't need. We believe in honesty and transparency when it comes to our work.","Home Waterproofing, Concrete Repair and Maintenance, Foundation Repair, Brick or Stone Repair",,5,60,https://www.thumbtack.com/nh/concord/waterproofing,2026-06-05,https://www.thumbtack.com/ma/marlborough/house-foundation-repair-companies/bg-foundation-repair/service/537972459233165315,,,,,,,"Marlborough, MA",Not listed,,
basement waterproofing,Concord,NH,Parkway Masonry&Construction,N/A,Serving Concord and the Surrounding Area,https://www.yelp.com/biz/parkway-masonry-and-construction-concord?override_cta=Get+pricing+%26+availability,"Parkway Masonry and Construction provides stairs and step services, stone and retaining walls, patios and walkways, concrete repair, chimney repair, foundation repair and waterproofing, roofing, siding, and gutter services to New Hampshire, Massachusetts, and Maine.","Waterproofing, Roofing, Foundation Repair, Moisture control inspection, Caulking, Sump pump, Moisture or vapor barrier, Moisture control installation, Moisture control repair, Gutter addition, Gutter cleaning",,5,2,https://www.yelp.com/search?cflt=waterproofing&find_loc=Concord%2C+NH+03301,2026-06-05,https://www.yelp.com/biz/parkway-masonry-and-construction-concord,,,,,,,"Serving Concord Area, New Hampshire, Massachusetts, and Maine",Open 24 hours,,
basement waterproofing,Concord,NH,Bigfoot Waterproofing,N/A,Serving Haverhill and the Surrounding Area,https://www.yelp.com/biz/bigfoot-waterproofing-haverhill?override_cta=Get+pricing+%26+availability,"Bigfoot Waterproofing is a family owned and operated basement and crawlspace waterproofing company based in Haverhill, Massachusetts. We offer moisture removal, crawl space encapsulation, drainage system installation, and foundation repair. We specialize in hydroactive grout injection and sump pump repair/installation.","Moisture control inspection, Caulking, Moisture or vapor barrier, Moisture control installation, Moisture control repair, Environmental abatement, Foundation construction",,5,5,https://www.yelp.com/search?cflt=waterproofing&find_loc=Concord%2C+NH+03301,2026-06-05,https://www.yelp.com/biz/bigfoot-waterproofing-haverhill,,,,,,,Haverhill Area,"Monday - Friday: 7:00 AM - 7:00 PM, Saturday: 7:00 AM - 7:00 PM, Sunday: Closed",,
basement waterproofing,Concord,NH,The Country Sweep,N/A,Serving Wolfeboro and the Surrounding Area,https://www.yelp.com/biz/the-country-sweep-wolfeboro-2?override_cta=Get+pricing+%26+availability,"Welcome to The Country Sweep! Our services include mess free chimney cleaning, chimney relining, chimney caps, waterproofing, crown repair, wood stove installation, metal chimneys, dryer vent cleanings, interior chimney video scans, and airtight dampers.","Fireplace cleaning, Moisture control inspection, Moisture control installation, Moisture control repair, Construction or installation.",,4.3,6,https://www.yelp.com/search?cflt=waterproofing&find_loc=Concord%2C+NH+03301,2026-06-05,https://www.yelp.com/biz/the-country-sweep-wolfeboro-2,,,,,,,Wolfeboro Area,Monday - Friday: 8:00 AM - 4:00 PM; Saturday - Sunday: Closed,,
basement waterproofing,Concord,NH,Premier Basement Waterproofing,N/A,Serving Lunenburg and the Surrounding Area,https://www.yelp.com/biz/premier-basement-waterproofing-lunenburg-2?override_cta=Get+pricing+%26+availability,"Based in Lunenburg, MA and serving the Greater Boston area, Premier Basement Waterproofing offers everything you need to keep your home dry, durable, and odor-free! From our initial consultation to our job completion walk-through with an owner, our goal is 100% customer satisfaction. With over 20 years of drainage, waterproofing, and crawlspace encapsulation experience, we ensure quality service.","Moisture control installation, Moisture control repair",,5,8,https://www.yelp.com/search?cflt=waterproofing&find_loc=Concord%2C+NH+03301,2026-06-05,https://www.premierbasementwaterproofing.com,,,,,,,"Lunenburg Area, Greater Boston area","Mon - Fri: 9:00 AM - 5:00 PM, Sat - Sun: Closed",info@premierbasementwaterproofing.com,
basement waterproofing,Concord,NH,Crack-X New Hampshire,N/A,497 Hooksett Rd,https://www.yelp.com/biz/crack-x-of-new-hampshire-manchester-3?override_cta=Get+pricing+%26+availability,"For more than 30 years, we have provided long-lasting and cost-effective foundation repair, wet basement repair, foundation concrete crack repair, and basement waterproofing services in New Hampshire, Maine, and Massachusetts.","Foundation repair, Moisture control installation, Moisture control repair",,4.5,10,https://www.yelp.com/search?cflt=waterproofing&find_loc=Concord%2C+NH+03301,2026-06-05,https://www.yelp.com/biz/crack-x-of-new-hampshire-manchester-3,,,,,,,"New Hampshire, Maine, Massachusetts",Mon-Fri: 9:00 AM - 5:00 PM; Sat-Sun: Closed,,
basement waterproofing,Concord,NH,Broman Basement Solutions,N/A,Serving Manchester and the Surrounding Area,https://www.yelp.com/biz/broman-basement-solutions-manchester?override_cta=Get+pricing+%26+availability,"With the winter thaw and spring rains quickly approaching, trust Broman Basement Solutions to resolve water intrusion in your home. We are a family owned and operated business with over two decades of experience solving basement flooding issues and creating peace of mind.","Moisture control installation, Moisture or vapor barrier, Sump pump, Moisture control repair, Foundation inspection, Foundation repair, Damage restoration",,5,1,https://www.yelp.com/search?cflt=waterproofing&find_loc=Concord%2C+NH+03301,2026-06-05,https://www.yelp.com/biz/broman-basement-solutions-manchester,,,,,,,Serving Manchester Area,Open 24 hours,null,
basement waterproofing,Manchester,NH,Granite State Chimney,N/A,Serving Manchester and the Surrounding Area,https://www.yelp.com/biz/granite-state-chimney-manchester?osq=Waterproofing&override_cta=Get+pricing+%26+availability,"Granite State Chimney offers a range of chimney and fireplace services including cleaning, inspection, installation, and repair. They primarily serve the Manchester area.","Fireplace cleaning, Fire heating system conversion, Fire heating system inspection, Fire heating system installation, Fire heating system repair",,5,1,https://www.yelp.com/search?find_desc=Waterproofing&find_loc=Manchester%2C+NH,2026-06-05,https://www.yelp.com/biz/granite-state-chimney-manchester,,,,,,,Manchester Area,Mon - Fri: 7:00 AM - 5:00 PM; Sat: 7:00 AM - 5:00 PM; Sun: Closed,,
basement waterproofing,Manchester,NH,Revive Roofing and Siding,N/A,Serving Manchester and the Surrounding Area,https://www.yelp.com/biz/revive-roofing-and-siding-manchester?osq=Waterproofing&override_cta=Get+pricing+%26+availability,"At Revive Roofing and Siding, we recognize that your home is not only an investment but also a sanctuary. Our mission is to provide exceptional service that protects your investment and offers peace of mind through our guaranteed workmanship and warranty.","Gutter addition, Gutter, Gutter cleaning, Gutter installation, Gutter replacement, New roof installation",,5,2,https://www.yelp.com/search?find_desc=Waterproofing&find_loc=Manchester%2C+NH,2026-06-05,https://www.yelp.com/biz/revive-roofing-and-siding-manchester,,,,,,,Serving Manchester Area,Mon-Sat: 7:00 AM - 7:00 PM; Sun: Closed,,
basement waterproofing,Manchester,NH,B-Dry System of New England LLC,(978) 262-1405,"25 Sullivan Road Suite 4, North Billerica, MA01862-2020",https://bdrynewengland.com/contact/,,,,4.5,10,https://www.bbb.org/us/nh/manchester/category/basement-waterproofing/accredited,2026-06-05,,,,,,,,,,,https://img.logo.dev/bdrynewengland.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
basement waterproofing,Manchester,NH,"Done Right Services, Inc.",(978) 808-7873,"5 Mount Vernon Avenue, Billerica, MA01821-1112",https://www.bbb.org/boston/quote/request-done-right-services-inc-103919,"Done Right Services, Inc. offers a variety of interior and exterior waterproofing services, foundation repair, mold remediation, and more, catering to both residential and commercial projects.","Interior waterproofing, Exterior waterproofing, Foundation crack repair, Sump pump installation/replacement, Drain tile installation, Crawl space encapsulation, Mold remediation, Grading / drainage improvements.",,4.5,8,https://www.bbb.org/us/nh/manchester/category/basement-waterproofing/accredited,2026-06-05,https://www.donerightservices.com,,,,,yes,,,,,https://img.logo.dev/donerightservices.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
