service;city;state;company_name;phone;address;website;description;services_offered;pricing;google_rating;google_reviews_count;source_url;collected_date;actual_website;cost_range;years_in_business;license_number;insured;bbb_accredited;bbb_rating;service_area;business_hours;email;logo_url
foundation repair;Durham;NH;APEX Carpentry LLC;(781) 592-6997;29 Bates Rd., Swampscott, MA 01907;https://www.houzz.com/professionals/general-contractors/apex-carpentry-llc-pfvwus-pf~1451749936;A family owned full service general contracting and remodeling services company serving Massachusetts since 1988.;Attic Restoration, Baseboard Installation, Basement Remodeling, Bathroom Remodeling, Brick Masonry, Brick Siding, Carport Installation, Cedar Siding, Concrete Construction, Concrete Repair, Countertop Installation, Crown Molding Installation, Custom Cabinets, Custom Home Bars, Custom Homes, Deck Building, Deck Repair, Demolition, Door Installation, Door Repair, Drywall Installation, Drywall Texturing, Electric Fireplace Installation, Electric Fireplace Repair, Energy-Efficient Homes, Exterior Door Installation, Fireplace Installation, Fireproofing, Flooring Installation, Foundation Construction, Foundation Repair, Garage Building, Gas Fireplace Installation, Gutter Installation, Home Additions, Home Extensions, Home Remodeling, House Framing, Insulation Installation, Kitchen Remodeling, Laminate Flooring Installation, Laminate Flooring Repair, Lighting Installation, Masonry;;5;4;https://www.houzz.com/professionals/general-contractor/durham-nh-us-project-type-foundation-repair-probr1-bo~t_11786~r_5085618~sv_29299;05.06.2026;http://www.apexcarpentryllc.com;;;;;;;Beverly, Beverly Cove, Boston, Cambridge, Charlestown, Danvers, Lynn, Lynnfield, Manchester, Marblehead, Melrose, Middleton, Nahant, North Reading, Peabody, Prides Crossing, Reading, Revere, Salem, Somerville, South Hamilton, Stoneham, Swampscott, Wenham, Winthrop;;;https://img.logo.dev/apexcarpentryllc.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
foundation repair;Durham;NH;Red Wagon Home LLC;(978) 729-8772;Beverly, MA 01915;https://www.houzz.com/professionals/general-contractors/red-wagon-home-llc-pfvwus-pf~25725987;Red Wagon Home LLC is committed to making the house you live in into your home you love to be in. From whole house remodels and additions to that back door you're finally ready to replace, Red Wagon is ready and equipped to take on your home remodel projects.;Attic Conversion, Attic Restoration, Basement Remodeling, Bathroom Remodeling, Cedar Siding, Deck Building, Fiber Cement Siding, Foundation Repair, General Contracting, Home Additions, Home Remodeling, Kitchen Remodeling, Project Management, Siding Installation, Siding Repair, Soffit Repair, Tile Installation, Trim Work, Wainscoting, Window Replacement, Wood Floor Installation;;5;1;https://www.houzz.com/professionals/general-contractor/durham-nh-us-project-type-foundation-repair-probr1-bo~t_11786~r_5085618~sv_29299;05.06.2026;www.redwagonhome.com;;;;;;;Beverly, Beverly Cove, Danvers, Essex, Gloucester, Hamilton, Ipswich, Lynnfield, Manchester, Marblehead, Peabody, Prides Crossing, Salem, South Hamilton, Swampscott, Topsfield, Wenham;;;https://img.logo.dev/redwagonhome.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
foundation repair;Durham;NH;Appalachian Contracting, LLC;(603) 860-8881;Dunbarton, NH 03046;https://www.houzz.com/professionals/general-contractors/appalachian-contracting-llc-pfvwus-pf~1704711189;At Appalachian Contracting, we are committed to quality and excellence. We pride ourselves not only in QUALITY WORK, but also in QUALITY RELATIONSHIPS. We work closely with our customers from start to finish, providing guidance and support through all phases of your build or remodel. Exceeding your expectations is our goal. Our satisfied customers will attest to our personable yet professional approach. We are a full service design/build general contractor but it's our people who make us shine!;Attic Restoration, Barn Design & Construction, Baseboard Installation, Basement Remodeling, Bathroom Remodeling, Carport Installation, Cedar Siding, Composition Roofing, Countertop Installation, Crown Molding Installation, Custom Home, Custom Home Bars, Deck Building, Deck Repair, Demolition, Dock Design & Construction, Drywall Installation, Drywall Texturing, Electric Fireplace Installation, Energy-Efficient Homes, Exterior Door Installation, Fireplace Installation, Fireproofing, Floor Leveling, Flooring Installation, Foundation Construction, Foundation Repair, Garage Building, Gas Fireplace Installation, General Contracting, Green Building, Guesthouse Design & Construction, Home Additions, Home Extensions, Home Remodeling, House Framing, Insulation Installation, Kitchen Remodeling, Laminate Flooring Installation, Lighting Installation, Linoleum Flooring Installation, Masonry, Metal Roofing, New Home Construction, Outdoor Kitchen Construction, Porch Design & Construction, Roof Flashing Installation, Roof Repair, Roof Replacement, Roof Waterproofing;;04.‡‚„;15;https://www.houzz.com/professionals/general-contractor/durham-nh-us-project-type-foundation-repair-probr1-bo~t_11786~r_5085618~sv_29299;05.06.2026;https://appcontractingllc.houzzsite.com;;;;;;;Bow, Bow Bog, Concord, Contoocook, Dunbarton, East Concord, Francestown, Goffstown, Hooksett, Hopkinton, Manchester, New Boston, Pembroke, Pinardville, South Hooksett, Suncook, Weare, Amherst, Auburn, Bedford, Candia, Derry, Derry Village, East Merrimack, Londonderry, Merrimack, Mont Vernon, Nashua, Portsmouth, Wolfeboro, Sunapee;;;https://img.logo.dev/houzzsite.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
foundation repair;Durham;NH;Seekins Contracting LLC;(603) 997-9810;Hampton, NH 03842;https://www.houzz.com/professionals/general-contractors/seekins-contracting-llc-pfvwus-pf~1453122756;Seekins Contracting LLC. is a full service contractor. We have been building homes, completing additions and renovating for over 25 years in the seacoast of New Hampshire, Maine and Massachusetts.;Asphalt Shingle Roofing, Basement Remodeling, Basement Waterproofing, Bathroom Remodeling, Cedar Siding, Concrete Repair, Deck Repair, Demolition, Drywall Installation, Exterior Door Installation, Flooring Installation, Foundation Repair, Gas Fireplace Installation, General Contracting, Green Building, Home Additions, Home Gym Design & Construction, Home Inspection, Home Remodeling, Insulation Installation, Kitchen Remodeling, Laminate Flooring Installation, Lighting Installation, Linoleum Flooring Installation, Masonry, Metal Roofing, Project Management, Range Hood Installation, Roof Flashing Installation, Roof Installation, Roof Repair, Roof Replacement, Rubber Roofing, Shed Design & Construction, Shower Installation, Siding Installation, Siding Repair, Skylight Installation, Slate Roofing, Sliding Door Installation, Spray Foam Insulation, Stair Installation, Stone Installation, Subfloor Installation, Tile Installation, Trim Work, Vinyl Siding, Waterproofing, Window Installation, Wood Floor Installation.;;3;2;https://www.houzz.com/professionals/general-contractor/durham-nh-us-project-type-foundation-repair-probr1-bo~t_11786~r_5085618~sv_29299;05.06.2026;https://www.houzz.com/professionals/general-contractors/seekins-contracting-llc-pfvwus-pf~1453122756;;;;;;;Amesbury, Brentwood, East Candia, East Kingston, Exeter, Greenland, Hampton, Hampton Beach, Hampton Falls, Kensington, Merrimac, New Castle, Newburyport, Newfields, Newington, Newmarket, North Hampton, Portsmouth, Rye, Rye Beach, Salisbury, Seabrook, Seabrook Beach, South Hampton, Stratham, Stratham Station, West Newbury, Kittery.;;;https://img.logo.dev/houzz.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
foundation repair;Durham;NH;Building Professionals Inc;(888) 316-4595;103 Main St Unit 2, Westford, MA 01886;https://www.houzz.com/professionals/general-contractors/building-professionals-inc-pfvwus-pf~562299959;Building Professionals Inc. provides remodeling and renovation services to residential customers in Massachusetts and New Hampshire. We are family-owned and operated, have over 20 years of high-quality building experience, and work closely with our clients to bring their vision to life. Allow us to design and build your new addition, kitchen, bath, deck or other renovation, and enhance the comfort and quality of your life as well as the value of your home.;Asphalt Shingle Roofing, Baseboard Installation, Basement Remodeling, Bathroom Remodeling, Countertop Installation, Crown Molding Installation, Custom Home Bars, Custom Homes, Deck Building, Deck Repair, Demolition, Drywall Installation, Energy-Efficient Homes, Exterior Door Installation, Flooring Installation, Foundation Construction, Foundation Repair, Garage Building, General Contracting, Home Additions, Home Extensions, Home Remodeling, House Framing, Insulation Installation, Kitchen Remodeling, Laminate Flooring Installation, Lighting Installation, New Home Construction, Outdoor Kitchen Construction, Porch Design & Construction, Roof Repair, Roof Replacement, Roof Waterproofing, Shed Design & Construction, Shower Installation, Siding Installation, Siding Repair, Site Preparation, Skylight Installation, Sliding Door Installation, Custom Cabinets, Door Installation, Door Repair, Fence Installation;;03.Ï‡È;4;https://www.houzz.com/professionals/general-contractor/durham-nh-us-project-type-foundation-repair-probr1-bo~t_11786~r_5085618~sv_29299;05.06.2026;http://www.buildingprofessionalsinc.com;;;;;;;Acton, Ayer, Bedford, Billerica, Boxborough, Burlington, Carlisle, Chelmsford, Concord, Dracut, Dunstable, East Pepperell, Groton, Lexington, Littleton, Littleton Common, Lowell, Medford, Nashua, North Billerica, North Chelmsford, Pelham, Pepperell, Tyngsboro, West Groton, Westford, Woburn;;;https://img.logo.dev/buildingprofessionalsinc.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
foundation repair;Manchester;NH;Arta Foundation Repairs;;Serving Londonderry and the Surrounding Area;https://www.yelp.com/biz/arta-foundation-repairs-londonderry-2?override_cta=Request+pricing+%26+availability;Arta Foundation Repair provides foundation repairs, water control, sump pumps, concrete leveling, and crack repairs to all of New Hampshire and parts of Vermont and Maine.;Foundation construction, Floor joist, Foundation wall, Basement, Slab, Footing, Pier or beam, Pier and beam or crawl space, Foundation repair.;;4;4;https://www.yelp.com/search?cflt=foundationrepair&find_loc=Manchester%2C+NH;05.06.2026;https://www.yelp.com/biz/arta-foundation-repairs-londonderry-2;;;;;;;All of New Hampshire and parts of Vermont and Maine.;Mon - Fri: 8:00 AM - 5:00 PM;;
foundation repair;Manchester;NH;Green Companies;.;Serving Bedford and the Surrounding Area;https://www.yelp.com/biz/green-companies-bedford-3?override_cta=Request+pricing+%26+availability;Crack repair, foundation repair, waterproofing, certified professionals.;Moisture control inspection, Caulking, Sump pump, Moisture or vapor barrier, Waterproofing, Moisture control installation, Moisture control repair, Foundation construction, Foundation repair.;;0;0;https://www.yelp.com/search?cflt=foundationrepair&find_loc=Manchester%2C+NH;05.06.2026;https://www.yelp.com/biz/green-companies-bedford-3;;;;;;;Serving Bedford Area;Mon-Fri: 7:00 AM - 5:00 PM, Sat: 8:00 AM - 12:00 PM, Sun: Closed;.;
foundation repair;Manchester;NH;Jackson & Company Foundation Repair;(603) 123-4567;Serving Hampstead and the Surrounding Area;https://www.yelp.com/biz/jackson-and-company-foundation-repair-hampstead?override_cta=Request+pricing+%26+availability;Since 1985 Jackson & Company has specialized in the repair of foundation cracks/problems and concrete structure repair. Our reputation for precision repair work and unparalleled customer service has made us the industry leader in foundation repair.;Moisture control inspection, Caulking, Moisture or vapor barrier, Waterproofing, Drainage, Sump pump, Moisture control installation, Moisture control repair, Foundation construction, Foundation repair.;;03.Ë˛Î¸;3;https://www.yelp.com/search?cflt=foundationrepair&find_loc=Manchester%2C+NH;05.06.2026;https://www.jacksoncompany.com;;;;;;;Hampstead Area;Mon-Fri: 8:00 AM - 4:00 PM;;
foundation repair;Manchester;NH;Saber Concrete Repair;/;Serving Londonderry and the Surrounding Area;https://www.yelp.com/biz/saber-concrete-repair-londonderry?override_cta=Request+pricing+%26+availability;Saber Concrete Repair, LLC is an owner-operated concrete restoration, foundation repairs, and pipe sealing company. They have been operating for over 35 years and serve in New Hampshire, Massachusetts, and the Southern Maine area, offering solutions with longevity and structural benefits. Their specialization includes foundation crack repair, structural injection, and stabilization.;Masonry/concrete repair, Concrete, Textured concrete, Stamped concrete, Foundation repair;;03.‡‚„;4;https://www.yelp.com/search?cflt=foundationrepair&find_loc=Manchester%2C+NH;05.06.2026;https://www.yelp.com/biz/saber-concrete-repair-londonderry;;;;;;;Londonderry Area, New Hampshire, Massachusetts, Southern Maine;Monday - Friday: 7:30 AM - 5:00 PM;;
foundation repair;Manchester;NH;Fieldstone Foundations & Masonry;;Serving Nashua and the Surrounding Area;https://www.yelp.com/biz/fieldstone-foundations-and-masonry-nashua?override_cta=Request+pricing+%26+availability;We deliver high quality work and cheap rates and decades of experience.;Masonry/Concrete, Foundation Repair, Waterproofing;;5;1;https://www.yelp.com/search?cflt=foundationrepair&find_loc=Manchester%2C+NH;05.06.2026;https://www.yelp.com/biz/fieldstone-foundations-and-masonry-nashua;;;;;;;Nashua Area;Monday - Saturday: 9:00 AM - 5:00 PM, Closed Sunday;;
